source_id,query_id,source_type,search_platform,original_title,english_working_title,author_or_institution,year,doi,stable_url,publisher_or_host,language,document_type,study_area,population_group,core_topic,method_or_data_type,verified_status,overlap_category,matrix_destination,translation_needed,manual_check_needed,notes
R02_JSTAGE_244,R02-Q17,academic_metadata,"J-STAGE WebAPI (service=3, text search)",移民の経済的適応戦略と一般交換による協力行動 : ブエノスアイレスにおける日系人の経済的講集団,The economic adaptation of migrants and the cooperative behavior by generalized exchange : The rotating credit association of Japanese migrants in Buenos Aires,辻本 昌弘,2000,10.14966/jssp.KJ00003724835,https://www.jstage.jst.go.jp/article/jssp/16/1/16_KJ00003724835/_article/-char/ja/,社会心理学研究,ja,Article,,foreign residents,foreign_resident,NA,unverified,E_background_candidate,background (pending verification),no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-F; concepts=foreign_resident; manual verification required
R02_JSTAGE_245,R02-Q17,academic_metadata,"J-STAGE WebAPI (service=3, text search)","徳田剛・二階堂裕子・魁生由美子編著『地方発 外国人住民との地域づくり―多文化共生の現場から―』 晃洋書房，2019年，230頁，2,400円","TOKUDA, Tsuyoshi, NIKAODO, Yuko, KAISHO, Yumiko, <i>Chihohatsu Gaikokujin tono Chiikidukuri</i>",稲月 正,2020,10.32197/sswj.18.0_131,https://www.jstage.jst.go.jp/article/sswj/18/0/18_131/_article/-char/ja/,西日本社会学会年報,ja,Article,Japan,foreign residents,foreign_resident;japan,NA,unverified,E_background_candidate,background (pending verification),no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-F; concepts=foreign_resident;japan; manual verification required
R02_JSTAGE_246,R02-Q17,academic_metadata,"J-STAGE WebAPI (service=3, text search)",戦前期大阪の都市形成と朝鮮人移民労働者(大会報告・共通課題:労働のグローバル化と国家・地域-歴史と現状-),"Urban Formation and Korean Migrant Workers in Pre-war Osaka(PAPERS READ AT THE AUTUMN CONFERENCE SYMPOSIUM, 2004 Globalization of Labor in Asia and Europe: Past and Present)",岩佐 和幸,2005,10.20633/rekishitokeizai.47.3_1,https://www.jstage.jst.go.jp/article/rekishitokeizai/47/3/47_KJ00005133743/_article/-char/ja/,歴史と経済,ja,Article,,foreign residents,foreign_resident,NA,unverified,E_background_candidate,background (pending verification),no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-F; concepts=foreign_resident; manual verification required
R02_JSTAGE_247,R02-Q17,academic_metadata,"J-STAGE WebAPI (service=3, text search)","西部大開発に伴う青梅省の環境変化と環境政策(中国・西部大開発にともなう青海省の環境変化と環境政策-青海省のフィールドワークから-,2月例会,中部支部)",,藤田 佳久,2011,10.20592/jaeg.57.2_170_1,https://www.jstage.jst.go.jp/article/jaeg/57/2/57_KJ00007329124/_article/-char/ja/,経済地理学年報,ja,Article,,Chinese residents,chinese,NA,unverified,E_background_candidate,background (pending verification),yes,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-F; concepts=chinese; manual verification required
R02_JSTAGE_248,R02-Q17,academic_metadata,"J-STAGE WebAPI (service=3, text search)",ドイツ『空間整備報告書2011 年版（Raumordnungsbericht 2011）』の紹介,,森川 洋,2017,10.32245/urbangeography.12.0_119,https://www.jstage.jst.go.jp/article/urbangeography/12/0/12_119/_article/-char/ja/,都市地理学,ja,Article,,,spatial_method,spatial_method,unverified,hold_for_translation_or_manual_check,hold_pending_translation,yes,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-F; concepts=spatial_method; manual verification required
R02_JSTAGE_249,R02-Q17,academic_metadata,"J-STAGE WebAPI (service=3, text search)",留学生によるトランスローカルな起業,Translocal Entrepreneurship of International Students:,中澤 高志,2026,10.20592/jaeg.72.1_87,https://www.jstage.jst.go.jp/article/jaeg/72/1/72_87/_article/-char/ja/,経済地理学年報,ja,Article,,,none,NA,unverified,hold_for_translation_or_manual_check,hold_pending_translation,no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-F; concepts=none; manual verification required
R02_JSTAGE_250,R02-Q17,academic_metadata,"J-STAGE WebAPI (service=3, text search)",山本剛郎著 『都市コミュニティとエスニシティ』,,寺岡 伸吾,1998,10.14959/soshioroji.43.1_189,https://www.jstage.jst.go.jp/article/soshioroji/43/1/43_189/_article/-char/ja/,ソシオロジ,ja,Article,,,none,NA,unverified,hold_for_translation_or_manual_check,hold_pending_translation,yes,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-F; concepts=none; manual verification required
R02_JSTAGE_251,R02-Q17,academic_metadata,"J-STAGE WebAPI (service=3, text search)",ドイツ『空間整備報告書2021年版―競争力強化』の紹介,,森川 洋,2022,10.32245/urbangeography.17.0_96,https://www.jstage.jst.go.jp/article/urbangeography/17/0/17_96/_article/-char/ja/,都市地理学,ja,Article,,,spatial_method,spatial_method,unverified,hold_for_translation_or_manual_check,hold_pending_translation,yes,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-F; concepts=spatial_method; manual verification required
R02_JSTAGE_252,R02-Q17,academic_metadata,"J-STAGE WebAPI (service=3, text search)",都市エスニシティ研究の再構築に向けて,Toward a Reconstruction of Urban Ethnic Studies: A Critique,樋口 直人,2010,10.5690/kantoh.2010.153,https://www.jstage.jst.go.jp/article/kantoh/2010/23/2010_153/_article/-char/ja/,年報社会学論集,ja,Article,,,none,NA,unverified,hold_for_translation_or_manual_check,hold_pending_translation,no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-F; concepts=none; manual verification required
R02_JSTAGE_253,R02-Q17,academic_metadata,"J-STAGE WebAPI (service=3, text search)",移民による宗教団体の形成,The Establishment of the Migrant Religious Association,福田 友子,2007,10.5637/jpasurban1983.2007.63,https://www.jstage.jst.go.jp/article/jpasurban1983/2007/25/2007_25_63/_article/-char/ja/,日本都市社会学会年報,ja,Article,Japan,foreign residents,foreign_resident;japan,NA,unverified,E_background_candidate,background (pending verification),no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-F; concepts=foreign_resident;japan; manual verification required
R02_JSTAGE_254,R02-Q17,academic_metadata,"J-STAGE WebAPI (service=3, text search)",外国人労働者の受入れと多文化共生社会の形成,,山脇 啓造,2025,10.60208/rengosokendio.38.12_19,https://www.jstage.jst.go.jp/article/rengosokendio/38/12/38_19/_article/-char/ja/,連合総研レポートDIO,ja,Article,,foreign residents,foreign_resident,NA,unverified,E_background_candidate,background (pending verification),yes,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-F; concepts=foreign_resident; manual verification required
R02_JSTAGE_255,R02-Q19,academic_metadata,"J-STAGE WebAPI (service=3, text search)",2024年学界展望　文化地理,2024 Annual Review Cultural Geography,川添 航,2025,10.4200/jjhg.77.03_274,https://www.jstage.jst.go.jp/article/jjhg/77/3/77_274/_article/-char/ja/,人文地理,ja,Article,,,none,NA,unverified,hold_for_translation_or_manual_check,hold_pending_translation,no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-G; concepts=none; manual verification required
R02_JSTAGE_256,R02-Q19,academic_metadata,"J-STAGE WebAPI (service=3, text search)",横浜市大岡川・中村川下流域における運河の発展と衰退,Development and Decline of Canals in the Ooka and Nakamura basin in Yokohama City,田邉 徳子,2014,10.5632/jila.77.387,https://www.jstage.jst.go.jp/article/jila/77/5/77_387/_article/-char/ja/,ランドスケープ研究,ja,Article,,,none,NA,unverified,hold_for_translation_or_manual_check,hold_pending_translation,no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-G; concepts=none; manual verification required
R02_JSTAGE_257,R02-Q19,academic_metadata,"J-STAGE WebAPI (service=3, text search)",2023年学界展望　都市,2023 Annual Review Urban Area,熊野 貴文,2024,10.4200/jjhg.76.03_248,https://www.jstage.jst.go.jp/article/jjhg/76/3/76_248/_article/-char/ja/,人文地理,ja,Article,,,none,NA,unverified,hold_for_translation_or_manual_check,hold_pending_translation,no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-G; concepts=none; manual verification required
R02_JSTAGE_258,R02-Q19,academic_metadata,"J-STAGE WebAPI (service=3, text search)",2024年日本地理学会春季学術大会プログラム,"PROGRAM OF THE GENERAL MEETING OF THE ASSOCIATION OF JAPANESE GEOGRAPHERS, SPRING 2024",,2024,10.4157/grj.97.132,https://www.jstage.jst.go.jp/article/grj/97/2/97_132/_article/-char/ja/,地理学評論 Series A,ja,Article,Japan,,japan,NA,partial,hold_for_translation_or_manual_check,hold_pending_translation,no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-G; concepts=japan; manual verification required
R02_JSTAGE_259,R02-Q19,academic_metadata,"J-STAGE WebAPI (service=3, text search)",外国人定住化時代におけるイスラーム系宗教施設の役割とその拡大,"Study on the Role and Expansion of Islamic Facility In Japan, in the Era of Foreigner Settlement",川添 航,2017,10.5996/newgeo.65.3_16,https://www.jstage.jst.go.jp/article/newgeo/65/3/65_16/_article/-char/ja/,新地理,ja,Article,,foreign residents,foreign_resident,NA,unverified,E_background_candidate,background (pending verification),no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-G; concepts=foreign_resident; manual verification required
R02_JSTAGE_260,R02-Q19,academic_metadata,"J-STAGE WebAPI (service=3, text search)",2019年日本地理学会春季学術大会プログラム,"PROGRAM OF THE GENERAL MEETING OF THE ASSOCIATION OF JAPANESE GEOGRAPHERS, SPRING 2019",,2019,10.4157/grj.92.106,https://www.jstage.jst.go.jp/article/grj/92/2/92_106/_article/-char/ja/,地理学評論 Series A,ja,Article,Japan,,japan,NA,partial,hold_for_translation_or_manual_check,hold_pending_translation,no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-G; concepts=japan; manual verification required
R02_JSTAGE_261,R02-Q19,academic_metadata,"J-STAGE WebAPI (service=3, text search)",学会情報,Information from the society,,2025,10.4200/jjhg.77.01_062,https://www.jstage.jst.go.jp/article/jjhg/77/1/77_62/_article/-char/ja/,人文地理,ja,Article,,,none,NA,partial,hold_for_translation_or_manual_check,hold_pending_translation,no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-G; concepts=none; manual verification required
R02_JSTAGE_262,R02-Q19,academic_metadata,"J-STAGE WebAPI (service=3, text search)",学界展望（2017年１月～12月）,"A Survey of Geographical Studies in Japan, 2017",,2018,10.4200/jjhg.70.03_347,https://www.jstage.jst.go.jp/article/jjhg/70/3/70_347/_article/-char/ja/,人文地理,ja,Article,,,none,NA,partial,hold_for_translation_or_manual_check,hold_pending_translation,no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-G; concepts=none; manual verification required
R02_JSTAGE_263,R02-Q19,academic_metadata,"J-STAGE WebAPI (service=3, text search)",一般演題（口演）,,,2025,10.51028/jjdisatmed.29.Supplement2_S18,https://www.jstage.jst.go.jp/article/jjdisatmed/29/Supplement2/29_Supplement2_S18/_article/-char/ja/,日本災害医学会雑誌,ja,Article,Japan,,disaster;japan,NA,partial,hold_for_translation_or_manual_check,hold_pending_translation,yes,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-G; concepts=disaster;japan; manual verification required
R02_JSTAGE_264,R02-Q20,academic_metadata,"J-STAGE WebAPI (service=3, text search)",第74回大会の概要,Population Association of Japan The 2022 Annual Meeting Program,,2022,10.24454/jps.2206001,https://www.jstage.jst.go.jp/article/jps/58/0/58_2206001/_article/-char/ja/,人口学研究,ja,Article,,,none,NA,partial,hold_for_translation_or_manual_check,hold_pending_translation,no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-G; concepts=none; manual verification required
R02_JSTAGE_265,R02-Q20,academic_metadata,"J-STAGE WebAPI (service=3, text search)",第72回大会報告,72nd Annual Meeting,,2021,10.24454/jps.2106001,https://www.jstage.jst.go.jp/article/jps/57/0/57_2106001/_article/-char/ja/,人口学研究,ja,Article,,,none,NA,partial,hold_for_translation_or_manual_check,hold_pending_translation,no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-G; concepts=none; manual verification required
R02_JSTAGE_266,R02-Q20,academic_metadata,"J-STAGE WebAPI (service=3, text search)",新刊短評,Short Reviews,,2025,10.24454/jps.2505001,https://www.jstage.jst.go.jp/article/jps/61/0/61_2505001/_article/-char/ja/,人口学研究,ja,Article,,,none,NA,partial,hold_for_translation_or_manual_check,hold_pending_translation,no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-G; concepts=none; manual verification required
R02_JSTAGE_267,R02-Q20,academic_metadata,"J-STAGE WebAPI (service=3, text search)",書評論文: 倉沢進・浅川達人編『新編東京圏の社会地図1975-90』,,町村 敬志,2005,10.5637/jpasurban1983.2005.195,https://www.jstage.jst.go.jp/article/jpasurban1983/2005/23/2005_23_195/_article/-char/ja/,日本都市社会学会年報,ja,Article,Tokyo/Japan,,japan;tokyo,NA,unverified,hold_for_translation_or_manual_check,hold_pending_translation,yes,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-G; concepts=japan;tokyo; manual verification required
R02_JSTAGE_268,R02-Q20,academic_metadata,"J-STAGE WebAPI (service=3, text search)",研究発表　執筆者・タイトル一覧（○発表者）,,,2010,10.14985/jappm.33.1_5,https://www.jstage.jst.go.jp/article/jappm/33/1/33_5/_article/-char/ja/,計画行政,ja,Article,,,service,NA,partial,hold_for_translation_or_manual_check,hold_pending_translation,yes,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-G; concepts=service; manual verification required
R02_JSTAGE_269,R02-Q20,academic_metadata,"J-STAGE WebAPI (service=3, text search)",集合的効力感が生み出す活動的な市民,Collective Efficacy and Active Citizens,木田 勇輔,2018,10.34469/tokaiss.10.0_133,https://www.jstage.jst.go.jp/article/tokaiss/10/0/10_133/_article/-char/ja/,東海社会学会年報,ja,Article,,,none,NA,unverified,hold_for_translation_or_manual_check,hold_pending_translation,no,yes,J-STAGE WebAPI metadata-only triage round02; group=QG-G; concepts=none; manual verification required
